0.401611	0.0356445	-0.015625	-1.01514	-0.00613688	-0.00318794	0.015859	-0.000820584	-0.00122127	0.00936243	-0.00220114	-0.00311213	0.0278772	-0.00156404	-0.00221136	0.0198085	-0.00543703	-0.00531098	0.0567369	-0.00386334	-0.00377378	0.040315
0.422135	0.0375977	-0.00585938	-1.01709	-0.00137	0.00544434	0.0177859	-0.000864321	-0.000690649	0.010033	-0.00242836	-0.00290201	0.0298415	-0.00172733	-0.00206424	0.0212267	-0.00559067	-0.00583802	0.0615417	-0.00397672	-0.00415266	0.0437755
0.442749	0.0375977	-0.00585938	-1.01709	-0.00137	0.00544434	0.0177859	-0.000905154	-0.000195254	0.010659	-0.00263248	-0.00225949	0.0318857	-0.0018741	-0.00160856	0.0226998	-0.00585082	-0.00576123	0.0664753	-0.00416528	-0.00410149	0.0473247
0.462973	0.0361328	-0.0117188	-1.02393	-0.00366754	-4.12297e-06	0.0246236	-0.00113105	-0.000179624	0.011801	-0.00300515	-0.00178819	0.0345008	-0.00214084	-0.00127389	0.0245781	-0.00630612	-0.00537538	0.0719027	-0.00449242	-0.00382937	0.0512229
0.483173	0.0195312	-0.0126953	-1.00146	0.00779511	-0.010872	0.0016464	-0.000392883	-0.00106385	0.0109612	-0.00253372	-0.00233774	0.0355393	-0.00180597	-0.00166627	0.0253314	-0.00629839	-0.00549565	0.0765543	-0.00448931	-0.00391714	0.0545657
0.504388	0.0195312	-0.0126953	-1.00146	0.00779511	-0.010872	0.0016464	0.000291018	-0.00188307	0.0101832	-0.00151495	-0.00354934	0.0355147	-0.00108027	-0.00253095	0.0253246	-0.00556959	-0.0064481	0.0798904	-0.00397154	-0.00459798	0.0569679
0.526305	0.0532227	-0.0141602	-0.989258	-0.0188089	0.0113948	-0.00945437	-0.00131851	-0.000764166	0.00852839	-0.00239878	-0.00329512	0.033853	-0.00171109	-0.00235047	0.024148	-0.00568263	-0.00694845	0.0811159	-0.00405353	-0.00495646	0.0578615
0.549235	0.0429688	-0.0170898	-1.02783	-0.0114739	0.002225	0.0288054	-0.00218108	-0.000510275	0.0102507	-0.00389217	-0.00286074	0.0343987	-0.00277711	-0.00204118	0.0245439	-0.00683064	-0.00699764	0.0824054	-0.00487375	-0.0049929	0.0587973
0.570783	0.0375977	-0.0244141	-1.01074	-0.0123473	-0.00669491	0.0116384	-0.00305067	-0.00103929	0.0103694	-0.00582778	-0.00308047	0.0349132	-0.0041591	-0.00219843	0.0249164	-0.00903285	-0.00719133	0.0837137	-0.00644645	-0.00513222	0.0597438
0.591305	0.722168	-0.0927734	-0.960449	-0.574003	0.363629	-0.00456518	-0.052197	0.0303505	0.00908383	-0.0563561	0.0281521	0.0340003	-0.0402265	0.0200947	0.0242691	-0.0466729	0.0149625	0.0840129	-0.0333147	0.0106801	0.0599677
0.611986	0.177246	-0.0473633	-0.997559	-0.116616	0.0544394	0.00609112	-0.0577734	0.0324357	0.00882477	-0.0979998	0.0525305	0.0330939	-0.0699612	0.037501	0.0236254	-0.103276	0.0481811	0.0835931	-0.0737277	0.034396	0.0596763
0.632531	0.283203	-0.0253906	-0.990234	-0.179158	0.137333	0.00521398	-0.0683338	0.0415617	0.00851063	-0.138295	0.0790627	0.032136	-0.0987384	0.0564484	0.0229441	-0.172466	0.0908444	0.0826204	-0.123136	0.0648601	0.0589885
0.653126	0.347656	-0.0546875	-1.02246	-0.237741	0.153971	0.0435777	-0.0831386	0.0513855	0.0115752	-0.181877	0.107834	0.0345194	-0.129866	0.0769969	0.024648	-0.253002	0.141857	0.0836364	-0.180652	0.101291	0.0597192
0.673806	0.527832	-0.0673828	-1.01709	-0.372651	0.256201	0.055041	-0.108542	0.069357	0.0153891	-0.238408	0.146354	0.0400371	-0.170243	0.104509	0.0285898	-0.350895	0.2058	0.088309	-0.250568	0.146958	0.06306
0.694234	0.683105	0.0249023	-1.0166	-0.419155	0.417331	0.0727887	-0.135895	0.1	0.0204439	-0.306139	0.204509	0.0490337	-0.218621	0.146045	0.0350161	-0.469189	0.293003	0.0980761	-0.335059	0.20924	0.0700385
0.714983	0.729004	0.0698242	-0.980469	-0.417468	0.470815	0.0496162	-0.160772	0.132761	0.0230212	-0.379393	0.278806	0.0580373	-0.270946	0.199111	0.0414477	-0.606005	0.408352	0.111486	-0.432782	0.291627	0.0796186
0.735563	0.802246	0.0527344	-0.957031	-0.476258	0.491418	0.0459331	-0.188725	0.16454	0.0250513	-0.459671	0.363651	0.066499	-0.328289	0.259713	0.0474924	-0.761071	0.55134	0.127111	-0.543543	0.393757	0.0907804
0.75581	0.720215	0.0361328	-0.971191	-0.414488	0.412988	0.0587108	-0.208781	0.186611	0.0280415	-0.53707	0.446324	0.0755339	-0.383577	0.318766	0.0539465	-0.92712	0.712523	0.144727	-0.662152	0.508886	0.103364
0.776344	0.754395	0.0688477	-0.981934	-0.417642	0.43773	0.0825953	-0.227379	0.208971	0.0328991	-0.610955	0.527737	0.0868456	-0.436356	0.37692	0.0620268	-1.09851	0.885806	0.165391	-0.784576	0.63266	0.118126
0.799118	0.833984	0.0239258	-1.03809	-0.493436	0.427885	0.160672	-0.251119	0.228505	0.0443004	-0.687475	0.605425	0.106327	-0.491017	0.432414	0.0759424	-1.27559	1.06507	0.194068	-0.91107	0.760711	0.13861
0.820261	0.793945	0.0424805	-1.00391	-0.450513	0.40164	0.129471	-0.268945	0.243983	0.0519145	-0.759962	0.676398	0.127857	-0.542798	0.483112	0.0913209	-1.45387	1.24382	0.229931	-1.03842	0.888393	0.164226
0.84213	0.567871	-0.0292969	-0.973145	-0.313861	0.208002	0.062343	-0.272967	0.240761	0.0528484	-0.815765	0.723873	0.144169	-0.582661	0.517028	0.102973	-1.62108	1.40542	0.2672	-1.15786	1.00382	0.190848
0.864172	0.638184	0.0351562	-1.02783	-0.316386	0.281951	0.133736	-0.276861	0.244455	0.0601028	-0.859522	0.761483	0.163076	-0.613921	0.543896	0.116478	-1.77178	1.54772	0.307326	-1.26551	1.10547	0.21951
0.887052	0.584473	-0.043457	-0.98877	-0.323028	0.18174	0.088019	-0.281007	0.238823	0.0626099	-0.894928	0.782719	0.179088	-0.639215	0.559068	0.127916	-1.90472	1.66454	0.347427	-1.36048	1.18892	0.248154
0.908821	0.230957	-0.0229492	-1.05859	-0.0222017	-0.0270195	0.083174	-0.257736	0.214919	0.064459	-0.896951	0.773986	0.192375	-0.640664	0.552834	0.137408	-2.00114	1.74176	0.385562	-1.42935	1.24408	0.275395
0.92927	-0.00732422	-0.137695	-1.08545	0.10328	-0.252672	0.0595772	-0.225238	0.172827	0.0640196	-0.865901	0.725661	0.201427	-0.618489	0.518319	0.143874	-2.04784	1.7624	0.419269	-1.46271	1.25883	0.299472
0.950255	-0.312012	-0.29834	-0.955078	0.235425	-0.525695	-0.124356	-0.183729	0.109886	0.0470456	-0.802218	0.628205	0.190919	-0.573004	0.448711	0.136369	-2.03572	1.70754	0.435841	-1.45406	1.21965	0.31131
0.970763	-0.469727	-0.03125	-1.07568	0.527271	-0.38612	-0.0244944	-0.119606	0.0651522	0.0405936	-0.69261	0.513863	0.176963	-0.494715	0.36704	0.1264	-1.94878	1.5867	0.43771	-1.39197	1.13334	0.312646
0.992841	-0.64209	0.36084	-0.991699	0.855026	-0.131177	-0.118141	-0.0316361	0.0474316	0.0262663	-0.526351	0.414472	0.152667	-0.375961	0.296049	0.109046	-1.76793	1.42939	0.421693	-1.26279	1.02098	0.301206
1.01337	-0.848633	0.380859	-0.978516	1.013	-0.220431	-0.135149	0.0627201	0.0232371	0.0116866	-0.313241	0.319286	0.120733	-0.223742	0.228059	0.0862372	-1.48653	1.24904	0.387443	-1.0618	0.892165	0.276743
1.0364	-0.960449	0.0249023	-1.17871	0.903158	-0.596769	0.067996	0.138681	-0.0328008	0.016776	-0.0850606	0.195259	0.103013	-0.0607572	0.139469	0.0735803	-1.12256	1.03163	0.350323	-0.801823	0.736877	0.250229
1.05802	-1.11816	-0.471191	-1.04688	0.711322	-1.07763	-0.050798	0.190468	-0.127291	0.0106649	0.129711	0.0121785	0.0842452	0.0926504	0.00869888	0.0601749	-0.709172	0.745576	0.310404	-0.506549	0.532551	0.221716
1.0809	-1.03955	-0.598633	-1.01611	0.540436	-1.11902	-0.0370718	0.222135	-0.217026	0.00634553	0.314785	-0.208327	0.0665204	0.224845	-0.148804	0.0475144	-0.281704	0.383747	0.26923	-0.201216	0.274104	0.192307
1.10288	-0.827637	-0.317383	-0.949219	0.518285	-0.746446	-0.0721371	0.248944	-0.264952	-0.000759159	0.473789	-0.413756	0.0467552	0.33842	-0.295539	0.0333965	0.137204	-0.0214352	0.225703	0.0980023	-0.0153108	0.161216
1.12632	-0.708984	0.0644531	-1.00391	0.635235	-0.353904	-0.00709063	0.283928	-0.273008	-0.00133256	0.622348	-0.568547	0.0320639	0.444533	-0.406104	0.0229027	0.542535	-0.421415	0.184119	0.387524	-0.30101	0.131513
1.14969	-0.505371	0.278809	-1.04443	0.580638	-0.0587687	0.0408561	0.310809	-0.253598	0.00248967	0.755342	-0.659702	0.0253924	0.539529	-0.471215	0.0181374	0.927053	-0.772224	0.14965	0.662179	-0.551588	0.106893
1.17013	-0.267578	-0.00341797	-1.02148	0.207382	-0.145527	0.0251119	0.301436	-0.243804	0.00453991	0.840965	-0.715018	0.0226773	0.600688	-0.510726	0.016198	1.26287	-1.06231	0.123091	0.902047	-0.758794	0.087922
1.19141	-0.199707	0.149902	-0.998535	0.232856	0.0217829	0.00236225	0.295218	-0.219726	0.00434249	0.895907	-0.730453	0.0205405	0.639932	-0.521751	0.0146718	1.54198	-1.28055	0.102594	1.10141	-0.914674	0.0732812
1.2121	-0.158203	0.453613	-1.0542	0.357575	0.304522	0.0590256	0.300873	-0.172186	0.00930131	0.940806	-0.693937	0.0239731	0.672003	-0.495669	0.0171236	1.77342	-1.41034	0.0904048	1.26672	-1.00739	0.0645748
1.23274	-0.141602	0.566406	-1.00098	0.390207	0.401927	0.0144032	0.308976	-0.120111	0.00976408	0.98098	-0.61578	0.0268877	0.700699	-0.439842	0.0192055	1.96742	-1.44723	0.0837803	1.4053	-1.03373	0.059843
1.25415	-0.146484	0.703125	-0.940918	0.454103	0.500607	-0.0282222	0.322143	-0.0637957	0.00631775	1.02284	-0.503638	0.0255232	0.730601	-0.359741	0.0182309	2.1359	-1.39348	0.0780739	1.52564	-0.995339	0.055767
1.27641	-0.097168	0.605469	-1.18311	0.339757	0.425567	0.216236	0.323741	-0.0193889	0.0253666	1.05434	-0.37913	0.0435974	0.753101	-0.270807	0.031141	2.27874	-1.26615	0.086908	1.62767	-0.904389	0.0620771
1.29712	-0.0463867	0.666504	-0.867676	0.33761	0.499788	-0.0859586	0.325	0.0277319	0.0152626	1.0781	-0.243075	0.0464036	0.770072	-0.173625	0.0331454	2.39775	-1.07801	0.0952226	1.71268	-0.77001	0.0680161
1.31981	-0.0166016	0.524902	-0.990234	0.224652	0.378716	0.0307608	0.315891	0.0595926	0.0166695	1.08596	-0.114032	0.0498149	0.775688	-0.0814517	0.0355821	2.48836	-0.851462	0.103598	1.7774	-0.608187	0.0739987
1.34096	-0.0737305	0.489746	-0.893066	0.257615	0.315361	-0.0634977	0.3106	0.0828135	0.0093912	1.08629	0.00136182	0.0449733	0.77592	0.000972732	0.0321238	2.55332	-0.607214	0.106122	1.8238	-0.433724	0.0758017
1.36288	-0.237793	0.0283203	-0.0756836	0.207558	-0.110174	-0.911359	0.301244	0.0652901	-0.0742137	1.07716	0.0662629	-0.04209	0.769402	0.0473306	-0.0300642	2.5932	-0.386393	0.0457375	1.85229	-0.275995	0.0326696
1.38354	0.287598	0.0351562	-0.885254	-0.300195	0.124908	-0.127129	0.246626	0.0707041	-0.079019	1.01603	0.118035	-0.109083	0.725734	0.0843105	-0.0779166	2.57802	-0.191685	-0.045247	1.84144	-0.136918	-0.0323193
1.4047	0.144043	0.583984	-1.05029	0.114795	0.476358	0.10671	0.234653	0.107546	-0.0621508	0.960388	0.191857	-0.140067	0.685991	0.13704	-0.100048	2.52743	0.000122786	-0.132367	1.80531	8.7704e-05	-0.0945482
1.42703	0.144043	0.583984	-1.05029	0.114795	0.476358	0.10671	0.223766	0.141045	-0.0468132	0.909757	0.278086	-0.146861	0.649827	0.198633	-0.104901	2.45514	0.19872	-0.199449	1.75367	0.141943	-0.142464
1.44872	0.137695	0.230469	-0.973145	-0.0530893	0.19325	-0.0105948	0.198617	0.145787	-0.0435232	0.848444	0.34442	-0.148424	0.606031	0.246014	-0.106017	2.3597	0.387958	-0.248481	1.6855	0.277113	-0.177486
1.46963	0.0429688	0.0473633	-0.994629	-0.0841639	-0.00871852	-0.00691551	0.172928	0.131751	-0.0401975	0.778959	0.377766	-0.146215	0.556399	0.269833	-0.104439	2.2419	0.546945	-0.281925	1.60136	0.390675	-0.201375
1.49063	-0.0556641	-0.0244141	-1.09326	-0.0596816	-0.129768	0.0855938	0.151795	0.107992	-0.0287692	0.708195	0.377825	-0.133208	0.505853	0.269875	-0.0951488	2.10721	0.66055	-0.296524	1.50515	0.471821	-0.211803
1.51261	-0.196289	-0.342285	-1.42871	-0.197954	-0.475964	0.389668	0.120018	0.0549353	0.00924883	0.625871	0.32481	-0.0859	0.447051	0.232007	-0.0613571	1.9522	0.703828	-0.27316	1.39443	0.502734	-0.195114
1.53334	0.125	-0.628906	0.296875	-0.510224	-0.335837	-1.3552	0.0627524	0.0194287	-0.114728	0.509803	0.251436	-0.176086	0.364145	0.179597	-0.125775	1.75857	0.682332	-0.32089	1.25612	0.48738	-0.229207
1.55529	1.45459	-3.36084	-1.0835	-3.52006	-1.25635	-0.215283	-0.262808	-0.0964976	-0.123866	0.101337	0.0830994	-0.249641	0.0723838	0.0593567	-0.178315	1.32851	0.546736	-0.407522	0.948934	0.390526	-0.291087
1.5767	-0.171875	-0.765625	-1.02588	-0.508015	-0.656272	-0.0103647	-0.28509	-0.147365	-0.113552	-0.212706	-0.0880083	-0.291867	-0.151933	-0.0628631	-0.208476	0.797001	0.327663	-0.499563	0.569287	0.234045	-0.356831
1.59848	-0.251953	-1.35156	-0.988281	-0.877258	-1.04037	0.00745094	-0.338903	-0.228517	-0.102555	-0.490836	-0.29138	-0.311032	-0.350597	-0.208128	-0.222165	0.218689	0.0259166	-0.578996	0.156207	0.0185118	-0.413569
1.62179	-0.22168	-1.2041	-0.833984	-0.757972	-0.886084	-0.0862904	-0.376988	-0.288275	-0.101077	-0.727585	-0.496404	-0.323243	-0.519704	-0.354574	-0.230888	-0.363497	-0.336062	-0.644456	-0.259641	-0.240045	-0.460326
1.64323	-0.125977	-0.771973	-0.855469	-0.464797	-0.518713	-0.0734263	-0.384968	-0.309218	-0.0985643	-0.904672	-0.663792	-0.329452	-0.646194	-0.474137	-0.235323	-0.905835	-0.714182	-0.695649	-0.647025	-0.51013	-0.496892
1.6649	-0.134277	-0.814941	-1.00537	-0.477888	-0.541264	0.0823992	-0.393413	-0.330307	-0.0821176	-1.03961	-0.804444	-0.31744	-0.742576	-0.574603	-0.226743	-1.3896	-1.08473	-0.723635	-0.992572	-0.774809	-0.516882
1.68593	-0.245605	-0.723145	-1.0249	-0.31837	-0.560418	0.103747	-0.386593	-0.351221	-0.0652249	-1.12917	-0.925824	-0.291968	-0.806549	-0.661303	-0.208549	-1.79912	-1.43611	-0.725431	-1.28509	-1.02579	-0.518165
1.70668	-0.0253906	-0.315918	-0.949219	-0.155493	-0.132551	-0.0203484	-0.365588	-0.331346	-0.0611462	-1.17214	-0.99265	-0.269695	-0.837241	-0.709035	-0.192639	-2.12233	-1.73483	-0.710804	-1.51595	-1.23916	-0.507717
1.72747	-0.0810547	-0.213867	-0.967773	-0.0432215	-0.108089	-0.0124053	-0.336288	-0.311054	-0.056716	-1.17353	-1.02009	-0.249355	-0.838235	-0.728636	-0.178111	-2.35418	-1.9678	-0.685828	-1.68156	-1.40557	-0.489877
1.74936	-0.0458984	-0.188477	-1.02344	-0.0675441	-0.089149	0.0356374	-0.311861	-0.290885	-0.0483218	-1.1501	-1.01952	-0.226433	-0.821497	-0.728229	-0.161738	-2.50306	-2.1338	-0.651615	-1.7879	-1.52414	-0.465439
1.76993	-0.0268555	-0.0527344	-1.01221	0.0172099	0.010351	0.0137367	-0.28195	-0.263504	-0.042681	-1.10345	-0.991733	-0.204419	-0.788177	-0.708381	-0.146013	-2.57607	-2.23252	-0.611453	-1.84005	-1.59466	-0.436752
1.79094	-0.243652	-0.218262	-1.00879	0.0527003	-0.255418	0.027932	-0.251532	-0.262769	-0.0362626	-1.03971	-0.97115	-0.182276	-0.742649	-0.693678	-0.130197	-2.5827	-2.28834	-0.566949	-1.84479	-1.63453	-0.404963
1.81349	-0.185059	-0.0649414	-1.0249	0.115068	-0.104539	0.0318525	-0.218209	-0.248386	-0.0300711	-0.960858	-0.942065	-0.160268	-0.686327	-0.672903	-0.114477	-2.53111	-2.30743	-0.519441	-1.80794	-1.64816	-0.371029
1.8361	-0.414551	0.179688	-1.01807	0.434435	-0.0875205	0.0218636	-0.158885	-0.233764	-0.0253503	-0.845212	-0.906667	-0.139828	-0.603723	-0.64762	-0.0998768	-2.41166	-2.29578	-0.470906	-1.72262	-1.63985	-0.336361
1.85903	-0.500488	0.132812	-1.13916	0.449719	-0.171011	0.155128	-0.103563	-0.22806	-0.00894488	-0.707286	-0.875679	-0.108822	-0.505204	-0.625485	-0.0777298	-2.22782	-2.26533	-0.414091	-1.5913	-1.61809	-0.295779
1.88	-0.461426	0.0307617	-0.907715	0.333965	-0.239583	-0.0678661	-0.0637914	-0.229107	-0.0143008	-0.568995	-0.854592	-0.0920306	-0.406425	-0.610423	-0.0657362	-1.99773	-2.22852	-0.361516	-1.42695	-1.5918	-0.258225
1.903	-0.5	0.162109	-1.34961	0.426929	-0.13857	0.377046	-0.0191843	-0.220877	0.0212731	-0.42561	-0.8313	-0.0444631	-0.304007	-0.593786	-0.0317594	-1.73095	-2.18558	-0.289985	-1.2364	-1.56113	-0.207132
1.92364	-0.609863	0.174805	-1.00684	0.495963	-0.219077	0.0593557	0.0276437	-0.220714	0.0247349	-0.276363	-0.8145	-0.00702449	-0.197402	-0.581786	-0.00501749	-1.4338	-2.14292	-0.212149	-1.02414	-1.53066	-0.151535
1.9451	-0.501953	-0.0800781	-0.82666	0.253352	-0.336601	-0.125787	0.0481612	-0.231248	0.011052	-0.149241	-0.813034	0.00603455	-0.106601	-0.580738	0.00431039	-1.13074	-2.11139	-0.147225	-0.807673	-1.50814	-0.105161
1.96623	-0.501953	-0.0800781	-0.82666	0.253352	-0.336601	-0.125787	0.0668138	-0.240825	-0.00138707	-0.039787	-0.821563	0.00292333	-0.0284193	-0.586831	0.00208809	-0.836092	-2.09497	-0.103073	-0.597209	-1.49641	-0.0736233
1.98774	-0.258789	0.0673828	-1.03076	0.174022	-0.0288457	0.0501742	0.0765595	-0.221555	0.00330006	0.0481402	-0.808386	0.00538815	0.0343858	-0.577419	0.00384868	-0.562823	-2.07383	-0.0697746	-0.402016	-1.4813	-0.049839
2.00898	-0.172852	0.152344	-1.05371	0.170784	0.0958043	0.0606825	0.0851249	-0.192706	0.00851639	0.119511	-0.770125	0.0123651	0.0853648	-0.550089	0.00883219	-0.316652	-2.03139	-0.0410068	-0.22618	-1.45099	-0.0292906
2.03255	-0.172852	0.152344	-1.05371	0.170784	0.0958043	0.0606825	0.0929118	-0.166479	0.0132585	0.178277	-0.716568	0.0220907	0.12734	-0.511834	0.0157791	-0.0988393	-1.96283	-0.0135115	-0.0705995	-1.40202	-0.00965106
2.05384	-0.059082	-0.0395508	-0.967285	-0.0492651	0.0169648	-0.0315059	0.0799871	-0.149803	0.00918922	0.207328	-0.661637	0.0249683	0.148091	-0.472598	0.0178345	0.0774916	-1.87462	0.00818345	0.0553512	-1.33901	0.00584532
2.07535	0.0366211	-0.183105	-1.01074	-0.218057	-0.021918	0.00421095	0.0528933	-0.138177	0.00873666	0.200984	-0.610775	0.0265712	0.14356	-0.436268	0.0189794	0.198911	-1.77528	0.0248247	0.14208	-1.26806	0.017732
2.0987	0.0473633	-0.0112305	-1.15869	-0.116484	0.114869	0.148117	0.0374958	-0.115174	0.0214071	0.181056	-0.551442	0.0403866	0.129326	-0.393887	0.0288475	0.271405	-1.66195	0.0465795	0.193861	-1.1871	0.0332711
2.11915	0.271973	-0.0595703	-1.10352	-0.30215	0.222123	0.0745376	0.00661984	-0.0845115	0.026237	0.135946	-0.478399	0.0550846	0.097104	-0.341713	0.0393461	0.290965	-1.52882	0.0726172	0.207832	-1.09201	0.0518694
2.1397	0.264648	-0.0532227	-0.893066	-0.274022	0.20337	-0.131673	-0.0188924	-0.0583412	0.011882	0.0782116	-0.400054	0.0512281	0.0558654	-0.285753	0.0365915	0.263698	-1.37777	0.0884609	0.188355	-0.984118	0.0631864
2.16196	-0.134277	-0.0390625	-1.23779	0.0055718	-0.0357773	0.245141	-0.0166684	-0.05629	0.0330868	0.039197	-0.342043	0.0696783	0.0279979	-0.244317	0.0497702	0.216353	-1.22843	0.112957	0.154538	-0.877454	0.0806833
2.18416	0.44043	-0.0888672	-1.06787	-0.425959	0.302484	0.0340632	-0.0538759	-0.0236748	0.0331756	-0.025878	-0.267991	0.0829458	-0.0184843	-0.191422	0.059247	0.136054	-1.06888	0.13993	0.0971812	-0.763483	0.0999502
2.20498	0.221191	-0.00488281	-0.915039	-0.195865	0.193832	-0.0998265	-0.0667837	-0.00390189	0.0210847	-0.085268	-0.195324	0.0803318	-0.0609057	-0.139517	0.0573798	0.0362755	-0.903	0.15733	0.0259111	-0.645	0.112379
2.22617	0.258789	-0.00439453	-1.0542	-0.221464	0.221711	0.0392907	-0.0808453	0.016608	0.0227398	-0.141751	-0.122909	0.0801196	-0.101251	-0.0877924	0.0572283	-0.0753397	-0.732793	0.169607	-0.053814	-0.523423	0.121148
2.24713	0.0825195	0.0664062	-0.958984	-0.0398542	0.144553	-0.0469069	-0.0771189	0.0282392	0.0164084	-0.17837	-0.0595532	0.0736367	-0.127407	-0.042538	0.0525976	-0.181221	-0.565961	0.173745	-0.129444	-0.404258	0.124104
2.26966	0.30957	0.0205078	-1.04932	-0.232271	0.264962	0.035937	-0.0912234	0.0497591	0.0181837	-0.21863	0.00722105	0.0707813	-0.156164	0.0051579	0.0505581	-0.285608	-0.3991	0.174662	-0.204006	-0.285072	0.124759
2.29101	0.244141	-0.0986328	-1.01367	-0.261527	0.129309	0.00585604	-0.106705	0.0569908	0.017063	-0.26287	0.0621487	0.0676211	-0.187764	0.0443919	0.0483008	-0.39177	-0.24068	0.173059	-0.279836	-0.171914	0.123614
2.31328	0.248047	-0.14209	-1.04346	-0.284389	0.10176	0.0388876	-0.122858	0.0610607	0.019047	-0.310622	0.105453	0.0673478	-0.221873	0.0753233	0.0481056	-0.501709	-0.0965907	0.171719	-0.358363	-0.0689934	0.122657
